"city_name","hotel_name","hotel_star","review_reviewername","review_reviewerloc","review_quote","review_text"
"Bali","Anantara Uluwatu Bali Resort","0","Nini_Nuriani","Jakarta, Indonesia","Not worth for money","Sushi di breakfast, nasinya tidak matang. Danish pastry bantat & sangat berminyak seperti roti sdh lama dihangatkan kembali. Bathrobe di kamar sudah compang camping. Kamar tidak terlalu bersih. Lantai terasa lengket. Air di jacuzzi kotor. AC bocor sampai lantai basah. Kamar tidak siap saat kami datang jam 2. Kami disuruh tunggu sampai jam 3 di lounge tp minuman disuruh bayar padahal kesalahan hotel. Welcome fruit (markisa) sudah busuk. Kami menginap 2 malam di kmr 406 dr tgl 31 May - 1 Jun. benar-benar pengalaman yang tidak mengesankan."
"Bali","Anantara Uluwatu Bali Resort","0","Lisda88","","superb!","tempat yg nyaman..view yg bikin mata gak mau berkedip.. pelayanan ok, betah nginep di anantara..next vacation wajib dtg ke anantara lagi...makanannya juga enak, kalo yg lagi cari tempat buat istirahat & menenangkan diri, anantara wajib dipilih!!"
"Bali","Anantara Uluwatu Bali Resort","0","lily_handayani","Jakarta, Indonesia","Hotel yang cantik di atas tebing","Kamar yang luas dengan tempat tidur king size dan sofa yang panjang melingkar. Kamar mandi yang luas dengan bath tub di sebelah luar balkon.Sayangnya terletak di luar dan tidak ada tirai penutup jadi bisa dilihat dari luar kalau kita berendam disitu.Fasilitas kamar cukup lengkap dengan coffee maker, kulkas dan dvd.Pilihan breakfast lumayan banyak dan cukup enak. Sayangnya untuk menikmati keindahan pantai memakai lift turun ke bawah.Dan tidak bisa digunakan kalau air sedang pasang.Kolam renangnya cantik dan bersih."
"Bali","Anantara Uluwatu Bali Resort","0","GerryGunawan","","fantastik","saya dan istri menginap 2 malam di anantara uluwatu.... staff nya ramah sekali dan membantu sekali.... kami menginap di ocean front pool access dgn pemandangan yang OK.... kamar luas dan fasilitas juga OK.... kami juga sempat mencoba spa dan sangat puas.... makan pagi juga lumayan ok.... hanya saja kurang privasi untuk kamar yg ocean front.... kesimpulannya hotel ini sangat reccomanded.... mungkin mei saya dan keluarga akan kembali menginap d anantara uluwatu...."
"Bali","Anantara Uluwatu Bali Resort","0","diana378","","cliff front dan kolam renang besar","hotel anantara uluwatu memiliki keunggulan di dalam view indah di sisi cliff front ke arah indian ocean. untuk kamar cukup luas dan besar serta dilengkapi dengan amenities lengkap dan kamar mandi mewah dan tv ukuran besar serta berbagai channel pilihan. pelayanan room service cukup baik dimana pemesanan makanan dapat dilakukan dengan cepat serta pelayanan dengan ramahdan sopan. breakfast yang disediakan cukup beragam dengan jenis continental breakfast dan dimulai pukul 7 pagi . kolam renang cukup luas dan menghadap samudra hindia dan sangat indah saat matahari terbenam"
"Bali","Anantara Uluwatu Bali Resort","0","Sekarpoops","Jakarta, Indonesia","Resort dengan pemandangan yang luar biasa","Kami memesan kamar two bedroom garden villa. Kesan pertama, sangatlah bagus, dengan kamar yang sangat besar. Saya menempati kamar di depan kolam renang. Kami late check in sekitar jam 02.00 pagi. Tangga menuju lobby sangat tinggi, namun security membantu membawakan barang kami, dan kami langsung diantar ke villa. Ruang tamu juga sangat besar, langsung berada di samping private pool kami. Kolam renang utama hotel kurang besar, namun kami tidak sempat mencoba, karena sudah terlalu nyaman di hotel. Pemandangan laut dari lobby sungguh indah. Saya benar-benar dimanjakan di resort ini. Breakfast di 360' Restaurant sungguh menyenangkan, pilhan makanan tidak terlalu banyak namun makanan enak, dengan pemandangan menuju ke laut. Croissant yang disajikan oleh chef sungguh enak rasanya. Kami diperkenankan late check out sekitar pukul 2 siang, terimakasih untuk itu. Namun ada kendala, karena muncul extra bed di billing kami, terdapat kesalahan informasi dari housekeeping, sehingga Receptionist harus mengecek ke dalam kamar (untuk Resort bintang 5 seharusnya ini tidak perlu terjadi), padahal kami tidak memesan dan tidak ada extra bed di kamar. Akibat kesalahan itu kami harus menunggu beberapa lama, karena kami harus terburu2 ke bandara. Namun pengalaman lainnya sungguh menyenangkan."
"Bali","Anantara Uluwatu Bali Resort","0","uphiechan","Jakarta, Indonesia","Servis yang memuaskan","Sebelum melakukan reservasi saya melakukan browsing mengenai hotel ini di Tripadvisor. Beberapa tamu kecewa karena suara restoran yang terletak dilantai teratas bangunan terdengan hingga di unit kamar bawahnya & kemudian juga fasilitas seperti speaker bose tidak berfungsi. Kemudian saya melakukan korenspondensi dengan manager hotel tersebut dan memastikan agar saya tidak mengalami pengalaman yang sama dengan tamu sebelumnya. Tidak lama email dibalas, dan saya sangat senang bahwa saya mendapatkan apa yang saya mau dan terhindar dari beberapa masalah yang dialami oleh beberapa tamu sebelumnya. Kamar sangat luas dengan tempat tidur dan sofa yang besar. Kemudian terdapat jacuzzi dengan rempah, garam laut dan sabun. Jacuzzi yang berada di teras yang menghadap ke laut tersebut dapat terlihat dari taman belakang hotel, sehingga tidak terlalu privat. Hal yang menyenangkan lainnya adalah menu makan paginya pun sangat bervariasi, kolam renang dengan pemandangan laut dan lainnya. Kami juga menyewa motor dari pihak hotel seharga idr 70,000 untuk berpergian dimalam harinya. Namun sayangnya hotel ini tidak memiliki akses langsung menuju pantai dibawahnya, sehingga anda harus keluar hotel dan menemukan jalan menuju pantai. Tentunya saya akan kembali lagi untuk menikmati fasilitas hotel dan pemandangan laut yang menakjubkan."
"Bali","Anantara Uluwatu Bali Resort","0","ssdjaja","","Bad Trip","Sewaktu saya memilih hotel Anantara Bali Uluwatu, saya dan istri memiliki ekspektasi tinggi dalam pengalaman kami menginap disana seperti layaknya di hotel dengan level bintang 5 tetapi kenyataannya tidak terlalu. Menemukan hotelnya sendiri pada awal merupakan tantangan tersendiri untuk tamu yang belum pernah menginap sebelumnya karena dari arah kami datang, sign yang lebih jelas merupakan sign untuk C 151 dibandingkan dengan sign untuk Anantara sendiri sehingga kami melewati hotel tersebut cukup jauh sebelum balik lagi untuk menemukan belokannya. Ketika kami sampai disana kami harus mendaki tangga yang cukup tinggi untuk mencapai lobby (tidak terlalu direkomendasi untuk manula atau istri yang sedang hamil tua) tapi memang begitu mencapai pintu masuk utama memang pemandangan lautnya tidak bisa diabaikan, salah satu pemandangan terindah yang pernah saya lihat dalam hidup saya dan minuman yang mereka sajikan di awal saat kami menunggu check-in enak bener.Begitu kami check-in ke kamar di lantai 3, kami langsung menyukai kamarnya dan pemandangan yang dapat dilihat dari balkon kami walaupun pada akhirnya kami memutuskan untuk upgrade ke lantai 2 (206) yang kamarnya mempunyai kolam kecil di depan kamar dengan keadaan kamar yang sama persis seperti di lantai 3. Setelah bongkar-bongkar koper dan segala isinya, saya mulai memperhatikan kamar lebih detail lagi, mulai dari wi-fi yang kecepatannya biasa-biasa saja lalu mulai ke sofa depan ranjang yang terlihat ada noda besarnya padahal hotel Anantara baru berumur 3 tahun. Untuk ukuran kamar dan tata letak furniture memang nyaman dan baik walaupun ada beberapa hal seperti coffee makernya tidak terencana sangat baik dalam segi pengisian airnya. Untuk masalah mandi showernya pun tekanannya biasa-biasa saja mungkin untuk menghemat air karena saya lihat mereka selalu mendatangkan truk air untuk mengisi tanki-tanki air mereka yang cukup mengganggu baik secara visual maupun secara audio karena berisik.Pastikan bila menginap di lantai 2 tetangga anda tahu etika menginap di hotel karena ketika saya menginap disana tetangga saya tidak banyak tahu mengenai etika tersebut untungnya ketika saya comlplain ke resepsionis mereka cukup tanggap menanggapi masalah tersebut secara cepat.Untuk sarapan pagi di Anantara Uluwatu selalu diadakan di lantai 6 (lantai tertinggi di hotel) di restoran yang bernama 360 derajat, saya agak heran kenapa namanya demikian karena begitu kami ke atas dan mengharapkan sebuah restoran yang fantastis dengan kemampuan melihat pemandangan secara 360 derajat, kami agak dikecewakan dengan kemampuan melihat pemandangan hanya 180 derajat saja ke laut, yang kurang lebih sama dengan pemandangan di kamar. Belum lagi makanan pagi yang sangat standard, tidak seperti makan pagi di hotel-hotel bintang 5 lainnya yang pernah saya jumpai. Di daerah sekitar hotel tidak terlalu berkembang seperti di seminyak ataupun Kuta jadi tidak terlalu banyak makanan ataupun toko-toko di daerah Uluwatu dan untuk pantainya sendiri itu kita harus menuruni tangga karena lokasi hotel yang di tebing.Dan ketika kami berjalan-jalan di seputar hotel sehabis makan pagi kami menemukan bahwa finishing hotel Anantara dilakukan secara kurang memuaskan, yang menurut saya adalah kesalahan fatal untuk hotel sekelas Anantara, belum lagi ada renovasi-renovasi yang dilakukan secara kurang proffesional.Pada malam berikutnya di kamar kami, kami mendengar ada suara-suara yang kelihatanya dari pipa-pipa air di lantai atas kami selama kurang lebih 60 menit. Walaupun saya sudah melaporkannya kepada resepsionis dan managernya kelihatannya mereka masih belum bisa mengetahui permasalahannya ada dimana sampai akhirnya saya menunggu suara tersebut hilang sendiri.Saya menganggap pengalaman tinggal saya kali ini jauh dari ekspektasi saya dan kemungkinan besar saya tidak akan menginap lagi di Anantara Uluwatu kembali karena pengalaman-pengalaman itu. Semoga yang lain bisa mendapatkan pengalaman yang jauh lebih baik daripada saya bila menginap disana."
"Bali","Anantara Uluwatu Bali Resort","0","vonvon2013","Surabaya, Indonesia","Wow...","Lokasi hotel sangat ekslusif, jauh dari keramaian. Cocok banget buat yg pengen santai dan istirahat. Apalagi buat yg lg hunimun, wah pas bangeeettt...Untuk hotel ygbaru soft opening overall amat memuaskan, cuma ada beberapa hal2 kecil yg mungkin bisa lebih ditingkatkan lagi.Yg oke banget :Kamarnya luas banget (kemaren kita di ocean suite), bersih, dan modern. Tempat tidurnya gede banget dan empuuuk. Room service kreatif banget, tiap hari handuk dibuat bentuk2 yg lucu seperti gajah dan kura2. Kamar mandinya juga bagus, amenitiesnya lengkap, sayang agak lebih kecil dibanding anantara seminyak. Ada free wifi juga di kamar.Service sangat baik, semua sangat ramah dan siap membantu. Resto tempat breakfast pemandangannya baguuuusss bangeeettt!!!! Pilihan menunya lumayan banyak, mulai dari asian seperti nasi goreng, mie goreng, dimsum, dan sushi, sampai ke western seperti toast, bacon, sosis, salad, dan kentang.Croissant coklatnya mantap abisss, empuk banget. Croissant paling enak yg pernah aku makan selama ini :DKolam renangnya bagus, cocok banget buat liat sunset dan untuk foto2. Gym meskipun kecil tapi sangat bersih, juga disediakan air mineral dan handuk. Ada chapel yg bisa digunakan untuk wedding. Persis di atas tebing dan menghadap laut.Tempat spa nya bersih dan rasanya kok menenangkan banget, sayang kemarin gak sempat cobain.Yg kurang oke :Gak ada lift untuk barang dari parkiran ke lobi, kasian banget yg angkatin koper kita, dia harus naik tangga banyak banget dari parkiran sampe lobi.Di kamar tidak disediakan beach slipper dan beach bag (di resort anantara lainnya disediakan lhooo..). Sayang banget, kan gak semua tamu bawa beach bag. Aku lihat beberapa tamu di kolam renang pake kresek untuk baju, sunblock, dan air.Di kolam renang juga tidak diberikan air mineral dingin dan handuk dingin (di resort anantara lainnya disediakan lhooo..). Memang tidak harus, tetapi hal2 kecil seperti ini yg membuat kita sebagai tamu merasa sangat diperhatikan. Dari pengalaman aku, anantara jago banget untuk hal2 detail yg kecil seperti ini.Pas kita disana jalan tembus ke pantai belum ada (coming soon katanya). Pantai yg paling dekat pantai padang-padang, 3min pake mobil. Pantai padang2 sih kurang oke ya, banyak yg jualan, mending di hotel aja.Cari makan di sekitar situ bisa dibilang susah2 gampang. Ada beberapa resto western food (ke arah pantai padang2), kalo mau turun ke arah uluwatu (pake mobil) jauh lebih banyak pilihan.Overall, anantara oke banget. Semoga hal2 kecil di atas bisa jadi masukkan :)"
"Bali","Anantara Uluwatu Bali Resort","0","AmiTa P","","The best hotel..","Hotel yg jauh dari kota dan kehidupaan.. Bener2 cocok buat honeymoon.. Pelayanan juga bagus sekali.. Saya tinggal dikamar ocean suite.. Kamarnyaa besar sekali.. Dan pemandangan juga bagus.. Sore hari ada alunan gamelan di taman hotel.."
"Bali","Anantara Uluwatu Bali Resort","0","ImmC","Hong Kong, Cina","Surga di Bumi","Tempat ini adalah Surga di Bumi!Kami menginap di kamar tepi laut dengan akses ke kolam renang. Lokasinya tepat di tebing, dengan kolam renang hanya berjarak beberapa langkah. Kami terpana akan keindahan pemandangannya.Setiap orang yang kami temui di Anantara membuat kami terpukau. Lokasi tempat ini menakjubkan. Staf dan pelayanannya bintang lima. Semuanya sempurna."
"Bali","Anantara Uluwatu Bali Resort","0","KI6871","Melbourne, Australia","Butuh perbaikan","Saya menginap dua malam dan mungkin berharap terlalu tinggi. Namun, dengan AUD 300+ per malam untuk kamar biasa saat pembukaan dan musim sepi, sepertinya saya boleh berharap.Kamar pertama menyenangkan dengan pemandangan yang indah. Namun, setelah lebih lama menghabiskan waktu di sana, kami menemukan spa beranda kami tak bekerja. Kami mengalami masalah pengembunan lantai. Sistem Bose kami tak bekerja dan begitu pula mesin kopinya.Manajer Jaga Indrah mengatur agar kami pindah kamar dan ini menyenangkan, begitu juga Indrah. Kami berterima kasih atas perubahannya. Namun, tak banyak yang berubah dalam hal suasana bangunannya.Saya sangat mengerti bahwa bangunan ini masih dibangun. Namun sejujurnya, hotel ini, jika rampung, akan menua dengan sangat cepat. Tanda-tanda penuaan telah terlihat (besi berkarat, tangga batu yang pecah, sidik jari pada cat). Bagaimana hal itu bisa terjadi terhadap hotel mahal yang baru akan selesai?Bahkan setelah semua itu, saya tak terlalu terusik. Saya agak menerimanya. Yang mengesalkan saya adalah bahwa meskipun saya memesan dan membayar penuh Oktober lalu, saat lapor keluar saya dibebankan biaya perubahan mata uang. Memang hanya AUD 6, namun saya tak paham. Jika saya memesan dan membayar di muka pada bulan Oktober, lalu mengapa empat bulan kemudian ada biaya perubahan mata uang? Saya bertanya-tanya jika perubahan itu menguntungkan saya, apakah mereka akan memberi saya AUD 6 itu?Saya tak akan menginap di sana lagi."
"Bali","Anantara Uluwatu Bali Resort","0","Cleiw","","Jangan menginap di sini","Saya menginap di W Resort di Seminyak selama dua malam sebelum pindah ke Anantara Uluwatu untuk dua malam. Perbedaan di antara kedua resor itu sungguh mengejutkan. W Resort memiliki pelayanan luar biasa. Resor yang sangat ramah dan sangat mengesankan. Anantara sebaliknya, tak sebaik harapan Anda. Kamarnya bernyamuk dan saya harus meminta perubahan kamar. Meskipun meminta kamar jauh dari lokasi pembangunan, saya diberikan kamar tepat di sebelahnya. Saat saya memesan jeruk purut, mereka tak mampu menyediakan, tak seperti W. Saran saya bagi yang ingin menginap di sini, menginaplah saja di W Resort."
"Bali","Anantara Uluwatu Bali Resort","0","Dgreat_12","Jkt","Cinta dan benci","Anantara uluwatu bisa menjadi salah satu hotel yang terbaik di Bali karena lokasinya. Walaupun desain yang buruk dan pasti tidak di pikirkan dengan baik sebelum di laksanakan telah merusak semuanya. Saya menginap di kamar dengan pemandangan menuju laut. Pemandangannya luar biasa. Kamar bagus dan besar dan jacuzzi yang berada di luar kamar juga bagus walaupun mungkin beberapa orang berpikir jacuzzi ini cukup terbuka.. Area kolam renang dan restoran di lantai atas cukup bagus. Namun restoran di depan lautan di rancang dengan buruk. Tidak nampak seperti restoran bintang 5 sama sekali. Yang paling buruk adalah tidak tersedia perlindungan yang cukup atau perlindungan dari matahari. Pintu masuk dan lobi juga di rancang dengan buruk. Pilihan furnitur di penerima tamu juga buruk. Kursinya terlalu rendah bagi tamu untuk duduk.Tangga ke daerah kolam renang rapuh dan kalian dapat merasakan pembuatan yang jelek dari tangga tersebut. Saya punya perasaan mereka memilih kontraktor yang salah untuk membuatnya, atau mungkin pihak pemilik mau menyimpan uang dengan memesan kontraktor berkualitas rendah. Sangat disayangkan. Pelayanan baik, akan tetapi tidak hebat. Di satu titik saya terkejut dengan kemunculan pembuat bangunan di puncak tembok suite melihat langsung ke daerah jacuzzi dan kamar. Ketika saya melapor ke resepsionis, dia berkata bahwa pembangunan masih sedang dilakukan, tanpa minta maaf. Ini sangat mengecewakan. Beruntung pada saat itu saya masih mengenakan pakaian. Jika tidak, mungkin ini dapat menjadi suatu kecelakaan besar. Privasi tidak digaransi. Tidak ada pemberitahuan."
"Bali","Anantara Uluwatu Bali Resort","0","Calico2101","Melbourne Australia","Pemandangan Bagus - Sangat Santai","Sebuah hotel baru di Uluwata menghadap Pantai Mustahil - masih belum sepenuhnya dibuka sebagai Spa dan beberapa Villa masih perlu diselesaikan - kemungkinan besar awal tahun depan. Hotel yang bagus dengan dengan staf yang sangat ramah dan melayani - sarapan yang disajikan sangat baik seperti restoran Teppaniki - Landy, pimpinan yang sangat lucu dan ramah. Kamar sangat luas, bersih dan besar, putaran kolam renang yang menghadap laut - tidak bisa meminta lebih baik terutama jika anda senang berselancar. Kamar mandi bisa memiliki pencahayaan lebih, lampunya tidak terlalu terang terutama pada malam hari. Saya menantikan untuk tinggal di sana lagi. Terima kasih."
"Bali","RIMBA Jimbaran Bali by AYANA","0","Dkchang90","","Rimba by ayana","Nice plce for stay ...lobby nya bagus dan ada banyak spot berfoto yang bagus...kolam renangnya unik dan besar serta nyaman berjemur disana sambil bermain main dengan teman atau keluarga dan ayana banyak tempat yang biaa dikunjungi mereka menyediakan kendaraan khusus bagi kita semu yang tinggal disana."
"Bali","RIMBA Jimbaran Bali by AYANA","0","Fendy S","","Hotel yang menyenangkan dan menakjubkan","Hotel yang sangat menakjubkan. Perhatian dari para Staff yang sangat ramah mulai dari kedatangan hingga check out. Service yang sempurna ditambah fasilitas lengkap mulai dari aneka ragam kolam renang sampai pantai pribadi. Kamar sangat bersih dan mewah, kami mendapat upgrade menjadi pool access room. Kolam di depan kamar bersih dan terawat, sangat amat cocok untuk bersantai. Ada shuttle yang siap mengantarkan kita berkeliling komplek hotel. Rasanya 2 malam masih kurang untuk menikmati hotel ini dan Spa di Ayana sangat direkomendasikan."
"Bali","RIMBA Jimbaran Bali by AYANA","0","Muhammad A","","Satu kata ""MENAKJUBKAN""","Hotel ini membuat saya terkesima, dari masuk di area hotel, lobby hingga kamar hotel. Kamarnya mewah dan berkelas. Selain itu lobbynya aangat unik karena banyak unsur tradisional yang digunakan seperti bambu tetapi memberikan kesan yang mewah. Kamarnya luas dan dengan harga tentu saja sebanding dengan apa yang diberikan oleh hotel ini."
"Bali","RIMBA Jimbaran Bali by AYANA","0","Riska D","","Honeymoon","Recomended banget deh.. Amazing hotel..Complete fasility , friendly emoployeeGak cukup kalo cm nginep satu malam.Excellent service..Beautifull view..Nyaman senyaman nyamannya..Hotel yang punya pantai pribadi, bisa melihat sunset yang indah."
"Bali","RIMBA Jimbaran Bali by AYANA","0","GhaluhFaricca","Surabaya, Indonesia","Good & Polite","satu malam di RIMBA jimbaran tidak buruk, saya mendapat kamar yang baik tipe premium view, tetapi saya heran kenapa temboknya tidak kedap suara dengan kamar yang berharaga jutaan per malamnya, menonton tv dengan volume yang normal masih mengganggu kamar sebelah. Dan untuk breakfast mohon sediakan setidaknya menu Indonesian food, karena bukan hanya orang asing yang menginap disana, tetapi ada juga orang pribumi yang menyewa kamar di Rimba. Pelayanan ramah, selalu bertukar sapa saat berpapasan.Dan juga mohon perbaiki kebijakan hotelnya jika mengenai reservasi hotel tidak bisa dicancel, harap write caption cannot be cancelled di awal bookingan, bukan setelah kami booking agar tidak terjadi missed antara agent dengan pihak hotel."
"Bali","RIMBA Jimbaran Bali by AYANA","0","820mega","Jakarta, Indonesia","kereeen...","holel yang sangat keren dan menakjubkan. dengan loby bangku besar di kelilingi air seperti kolam renang. saya sangat terkesan sekali dnegan pemandangan di hotel ini. dari baru masuk loby sampai dengan cafe cafe yang ada di dalam hotel."
"Bali","RIMBA Jimbaran Bali by AYANA","0","Ardshadows","Jakarta, Indonesia","Keren banget","Kirain dengan nama rimba itu gak meyakinkan pas datang woow keren, saya terpesona sama kolam renang diatas atapnya yang waaah keren. Harus kesini bagi yg kebali. Keren pokoknya gakan nyesel. Sama seperti pohead atau doubles six hanya lebih keren."
"Bali","RIMBA Jimbaran Bali by AYANA","0","Fani080987","Jakarta, Indonesia","Perfect!","Luar biasa menginap disini. Pelayanan memuaskan, kamar dengan dekorasi yg menarik, menu breakfast sangat beragam, terlebih banyak spot-spot menarik untuk berfoto. Kualitas yang diberikan sangat bagus."
"Bali","RIMBA Jimbaran Bali by AYANA","0","vian302","Denpasar, Indonesia","krennn!!","Tempat paling kren untuk nongkrong bareng teman-teman. Lebih seru nongkrong di tempat ini sore hari untuk sunset ataupun sambil berenang manis. Staf juga ramah, tempatnya kece abissssss... ke Bali kurang lengkap kalau belum ke Rimba, emang asik si spotnya disini.."
