"city_name","hotel_name","hotel_star","review_reviewername","review_reviewerloc","review_quote","review_text"
"Lombok","Les Villas Ottalia","0","Alim Y","Gorontalo, Indonesia","amazing","Luar biasaaaaaaa, gilaaaa, ini tempat terindah yg sya kunjungi sejauh ini, sya benar mnghirup udara sejuk tnpa polusi, seandainya bsa sya lbih baik tnggal disini sja, penginpan juga sngat indah.. Sya akan ketempat ini lgi. Passstiiiiii..."
"Lombok","Les Villas Ottalia","0","kangmasugeng","Tangerang, Indonesia","Villa Di Tengah Pulau Yang Nyaman","Villa yang nyaman di kawasan wisata Gili Trawangan, luar biasa nyaman.Anda boleh memakai sepeda sepuasnya buatkeliling ke kawasan obyek wisata Gili Trawangan.Terdapat menu makanan yang enak bila Anda mau memesan di villa ini.Villa ini sangat cocok bagi perjalanan wisata Anda dan keluarga, apalagi lebih cocok sama orang tercinta Anda buat berbulan madu.pokoknya sangat baik mutu dan pelayanan villa ini ."
"Lombok","Les Villas Ottalia","0","aaronc778","Denpasar, Bali, Indonesia","Sesuai dengan setiap sen","Tiba di pulau, di jemput oleh kereta kuda yang sudah di atur dari hotel.Di tengah pulaunya, di kelilingi dengan begitu banyak pohon palem dan pohon kelapa, berjalan menuju sebuah lorong yang kecil, kami akhirnya tiba di lahan yang subur dan bersih, kompleks topis dari 8 vila.Staf yang sangat baik dan membantu. Yang bisa saya katakan hanya tempat ini adalah pilihan terbaik untuk berbulan madu.Mungkin tidak akan suka dengan kebisingan yang berasal dari tempat tetangga, namun secara keseluruhan pengalaman sewaktu kami menginap disini sangat memuaskan!"
"Lombok","Les Villas Ottalia","0","Chasingthesun11","Melbourne, Australia","Wanita Perancis namun lokasinya terlalu jauh!","Les villas Ottalia adalah tempat yang indah, lingkungan yang subur, sangat bersih dan vila yang luas dengan semua kelebihannya.. Kami menempati 2 buah vila yang di lengkapi dengan kolam renang dan tempat tidur untuk menikmati sinar matahari dan sebuah kamar mandi yang berada di luar ruangan! (Yang mana bagus namun jika kamu ingin menggunakannya sebaiknya pada malam hari!)Jika kamu menginginkan makanan, kamu bisa memesan langsung dari kafe Gili dan mereka akan mengantarkannya ke vilamu yang mana itu nyaman.Satu-satunya hal yang mengecewakan dari tempat ini adalah lokasinya.Mereka menyediakan sepeda untuk di sewa (gratis) namun ini tidak terlalu bekerja dengan baik apabila anda ingin pergi untuk makan malam dan mengendarainya pulang melalui jalanan berpasir dengan lubang dimana-mana dan tidak ada lampu penerangan untuk membantu memandumu pulang. Jadi setiap perjalanan akan membebanimu IDR 50.000,- menuju jalan utama dengan kuda/kereta namun tetap ingat bahwa kamu tidak selalu merasa aman pada malam hari dengan metode transportasi ini.. Idealnya akan bagus apabila vilanya menyediakan kuda dan kereta mereka sendiri sehingga para tamu bisa menikmati keamanan dan kenyamanan berkeliling pulau.Crepes dengan rasa pisang & Nutella harus disebutkan karena mereka begitu lezat! Secara keseluruhan tempat ini adalah vila yang indah jadi jika kamu ingin melarikan diri dari keramaian Gili - tempat ini adalah tempat yang cocok!Ingat bahwa jarak yang jauh untuk makan, minum dan lain-lain.."
"Lombok","Les Villas Ottalia","0","Steve_antwerp","","Tempat persembunyian yang sempurna di pulau yang ramai","Kami memesan villa 1 tempat tidur tetapi harus upgrade ke villa 2 tempat tidur.Lokasinya ada di di tengah kota Gili Trawangan, untuk kunjungan pertama, Anda akan memerlukan kuda dan kereta (yang dengan senang hati dibayar oleh hotel itu sendiri). berikutnya, Anda ingin mengunjungi jalan-jalan utama di Gili Trawangan, Anda dapat menggunakan salah satu sepeda gratis yang ditawarkan oleh hotel.Kamarnya sendiri sangat bersih, memiliki tata letak yang baik dan sangat nyaman. Kolam renang memiliki ukuran yang bagus dan tempat tidur sangat bagus untuk tidur siang.Sarapan ok dengan beberapa pilihan tetapi itu jika sarapan sudah termasuk dalam paket yang Anda pilih, pastikan Anda bertanya apa yang sebenarnya yang sudah termasuk."
"Lombok","Les Villas Ottalia","0","iTasbi","Lombok, Indonesia","Bagaikan Rumah Sendiri","Suasana yang sangat tenang dan nyaman yang membuat kami betah untuk tinggal lebih lama, Suatu saat kami akan kembali untuk mengulang moment yang tidak terlupakan di pulau surga."
"Lombok","Qunci Villas Hotel","0","amynafizaa","Jakarta, Indonesia","Bulan madu romantis","Saya dan suami kesini pertengahan bulan November 2012 untuk bulan madu. Teman suami saya yang merekomendasikan tempat ini. Letaknya di pantai Mangsit, sekitar 1,5 jam dari Praya International Airport. Suasananya? Romantis! Kolam renang yang berhadapan dengan pantai, langit biru dengan awan putihnya.. Apalagi saat sunset tiba, tepat sekali kami kesini untuk berbulan madu.Masuk kamar kami disambut bunga kamboja berbentuk hati di atas tempat tidur. Kamar mandi yang atapnya setengah terbuka tepat pada posisi shower. Suasananya tenang sekali, sama sekali tidak ada kegaduhan. Oiya, tidak ada TV! Jadi untuk yang menginginkan quality time bersama pasangan, Disini tempat yang sangat tepat! :)Oiya, salah satu yang saya tidak bisa lupakan dari hotel ini adalah breakfastnya. Ada beberapa paket menu breakfast, saya memilih paket pancake. Sebenarnya simple saja, pancake dengan buah2an dan jus. Tapi semua terasa pas. Rasanya dan suasananya benar2 membuat saya ingin kembali kesini bersama suami dan anak2 someday :)iya benar, kalimat ini yang akan saya selalu ulang.. Saya akan kembali kesini bersama orang2 tercinta :)"
"Lombok","Qunci Villas Hotel","0","Anhar S","","tidak mewah namun sangat bagus dan mengesankan","kamar cukup luas dengan furniture dan dekorasi yang artistik dan mempunyai balkon atau teras yang dilengkapi dengan sofa untuk bersantai. dominasi bahan dari kayu,keramik dengan warna natural serta ornamen dekorasi etnik membuat suasana kamar sangat nyaman. kamar mandi dengan shower diposisikan dibagian kamar mandi yang tanpa atap dengan tata ruang yang bagus menghadirkan kesan alami. duduk di sofa menghadap pantai menikmati breakfast atau dinner atau sekedar duduk menikmati pemandangan dan debur ombak membuat waktu tak terasa berlalu. tempat yang nyaman untuk memanjakan diri..tenang,indah,artistik,good food,staff yang ramah dan siap membantu serta lokasi tidak terlalu jauh dari pusat keramaian senggigi."
"Lombok","Qunci Villas Hotel","0","stefanihwang","Serpong, Indonesia","cantik dan indah","hotel dengan pemandangan cantik dan indah tidak boleh dilewatkan dan perlu diabadikan seperti hotel yang saya datangi dan rasa makanannya sangat enak, kolam renang nya sangat bagus, pelayanan nya juga ramah"
"Lombok","Qunci Villas Hotel","0","Purwitanto","Sengata, Indonesia","Resort untuk dinikmati","Resort untuk dinikmati. Lokasinya memang berdekatan dengan hotel atau resort lain tapi agak jauh dari keramaian senggigi.Pelayanan ramah. Kamar luas dengan kamar mandi terbuka. Di kamar ada wifi tetapi tidak ada televisi jadi memang pengunjung ""dipaksa"" melupakan rutinitas dan menikmati keindahan resort.Taman2nya walaupun tidak luas sangat asri. Kolam renang tidakesar tapi cantik dan dekat pantai. Pemandangan sunsetnya indah."
"Lombok","Qunci Villas Hotel","0","Poppy S","","Makanannya sangat enak dan pemandangan sangat indah","Hotel yang memiliki pantai sangat indah. Breakfast nya disajikan dengan pesanan. Rasa makanannya sangat enak. Restaurant dekat dengan kolam renang dan pantai sehigga makan sambil menikmati pemandangan."
"Lombok","Qunci Villas Hotel","0","doyoucalm","Bandung, Indonesia","Villa yang sangat cantik","Terletak di pesisir pantai Mangsit, Qunci villa hadir dengan desain tropis yang sangat indah. Tempat ini juga memiliki kolam renang yang sangat panjang, pemandangan yang cantik dan pelayanan yang menarik."
"Lombok","Qunci Villas Hotel","0","Bonny S","Yogyakarta, Indonesia","hotel yang menyenangkan....","kesan pertama menginap di qunci villas hotel ini sungguh menyenangkan sesuai dengan keinginan kami, sangat pas buat yang ingin relax dengan view yang sangat bagus. kamar bersih dengan teras dan kamar mandi terbuka. pelayanannya ramah, sarapan pesan antar dapat dilakukan di restoran, taman ataupun di pool sambil menikmati pemandangan laut yang tenang."
"Lombok","Qunci Villas Hotel","0","ToengMoeng S","","Relax... Nyaman....","Hotel ini sangat bagus suasana dinikmati bersama pasangan maupun keluarga kecil. Sangat romantis dan yang terlebih lagi untuk serangga sangat diperhatikan sekali oleh pengelola hotel setiap sore di lakukan penyemprotan.Akan tetapi untuk sarapan dianjurkan di depan kamar hotel sambil menikmati pemandangan laut yang lepas."
"Lombok","Qunci Villas Hotel","0","Melita K","","Hotel Romantis","Bila menginap di hotel ini, pastikan anda berkunjung dengan pasangan ataupun keluarga.Sangat sayang untuk dilewatkan apabila menginap disini dengan rekan kerja.Kamar hotel bagus, kamar mandi dengan konsep open sky.Terdapat infinity pool. Pemandangan sunset dari infinity pool sangat romantis.Pastikan menikmati minuman dingin dari pinggir pantai hotel.Saya sangat merekomendasikan hotel ini."
"Lombok","Qunci Villas Hotel","0","icha2010","","Best view hotel tapi sayang bad taste di makanan","Saya bersama keluarga menginap dihotel ini. Kesan saya.bagus.indah.bersih.ramah... namun hal tidak menyenangkan trrjadi saat saya lapar dan mencoba makanan di sebelah. Sayang sekali.. lebih enak makan di hotel sebelah namun krn tmpt dan view yg indah membuat saya lupa sesaat dengan rasa makanan"
"Lombok","Qunci Villas Hotel","0","LinaLin2014","Pekanbaru, Indonesia","Friendly & Nyaman","Staf sangat friendly, kamar yang luas dan nyaman serta bersih.Lokasi juga bagus dan fasilitas lux..kamar depan pantai dan view sangat bagus, makanan enak, sangat nyaman suasana di dalam maupun di luar kamar. semua nya serba oke dimata. tidak ada yang tidak disukai."
"Lombok","Qunci Villas Hotel","0","gurmilang","Jakarta, Indonesia","High Quality Resort","Saya memilih hotel ini karena banyak ulasan yang merekomendasikannya,dengan berbekal informasi tersebut saya memiliki ekspektasi yang sangat besar dari hotel ini. Dan semua ekspektasi itu terpenuhi setelah saya merasakan sendiri, pelayanan prima, cepat, ramah, disertai dengan lingkungan yang bersih, indah, dan nyaman membuat saya dan keluarga merasa sangat tepat telah menjatuhkan pilihan untuk menginap di hotel ini."
"Lombok","Qunci Villas Hotel","0","losttravelling","Vancouver","Hotel favorit di Indonesia","Kami menginap di tiga hotel kelas atas lain di Bali/Lombok/Gili dan saat semuanya melampaui harapan kami, Qunci Villas sepenuhnya kelas yang berbeda.KEUNGGULAN:- kami hanya menginap 2 malam, tapi berharap menginap lebih lama, sangat pantas untuk menghabiskan uang di sini. Kamar tidur besar, kamar mandi, dan area dek. Kami menginap di sebuah villa dengan pemandangan laut sebagian dan benar-benar istimewa!- area kolamnya sangat bagus. Kolam utama (dari 3 total) merupakan kolam tak terbatas, panjang sekitar 40 meter, sangat baik untuk relaksasi dan mengamati laut atau melakukan hal yang disukai.- makanannya istimewa!! Sedikit lebih murah dari hotel yang pernah kami tinggali, namun kami tidak ingin meninggalkan kompleks (kenikmatan rasa bersalah hotel)- Pegawainya fenomenal. Kami mendapatkan penerbangan terlambat keluar Lombok dan mereka mengizinkan kami tinggal di kamar hingga pukul 3 sore.- mungkin makanan sudah disebutkan, namun segeralah makan siang di hotel ini dan pesan DAGING GULUNG RENDANG. Lakukan sekarang, salah satu hal terbaik yang pernah saya punyai di seluruh dunia!- jam diskon merupakan jebakan yang lezat (saya menghabiskan terlalu banyak uang selama kurang dari dua jam ini) namun saya sangat menghargainya- Wifi baik (standar Indonesia) di seluruh fasilitas (kamar, pinggir kolam, dan restoran). Menakjubkan, karena saya memiliki sedikit pekerjaan untuk diselesaikan.KEKURANGAN:- satu-satunya yang bisa saya pikirkan adalah AC yang berada tepat di atas tempat tidur. Kontrol iklim sedikit sulit diatur untuk mendapatkan suhu yang tepat agar tidak terlalu dingin atau panas di sepanjang malam.- kami tidak punya cukup waktu untuk menginap di sini. Dan tidak terdapat cukup makan siang untuk makan DAGING GULUNG RENDANG. itu benar-benar enak :)"
"Lombok","Qunci Villas Hotel","0","tomstone10","Perth, Australia","Qunci Wedding","Menginap di villa pemandangan laut selama tahun baru 2013 untuk pernikahan saudari saya di QV. Lokasinya memukau, villa istimewa dan layanannya fantastis. Saya sangat menyarankan QV kepada siapa saja yang mencoba pergi dari Lombok. Terima kasih sebesar-besarnya kepada Nova yang membantu mengatur semuanya untuk pernikahan, benar-benar menarik perhatian!"
"Lombok","Qunci Villas Hotel","0","Sharon O","Newcastle, Australia","Matahari terbenam & lebih banyak lagi","Kami menghabiskan tiga malam di Qunci dan menyukainya. Kolam renang yang bagus di tepi laut, staf dan daerah sekelilingnya yang fantastis. Apabila Anda mencari hotel kelas atas yang santai, tempat ini tidak akan mengecewakan. Satu-satunya komentar negatif adalah kamar-kamar di lantai dasar tidak memiliki privasi apabila Anda ingin membuka jendela dan orang-orang berjalan melewati kamar ini mempunyai pandangan yang jelas ke dalam kamar Anda yang berarti kita harus ingat untuk pergi ke dalam kamar mandi untuk berpakaian!"
"Lombok","Qunci Villas Hotel","0","bobby S","Singapura, Singapura","Surga!!","Baru saja menginap di sini. Tidak terlalu tahu seperti apa resort lainnya dan tidak peduli. Saya sangat senang di sini dan ketika saya pulang ke negara saya ""Saya rindu akan Qunci"". Tempat ini BAGUS! Kamarnya sangat nyaman, harganya fenomenal, stafnya bersahabat namun tidak mengganggu, para penjaja di pantai mengesalkan dan bukan salah resort untuk mengusir mereka. Spa nya bagus namun mahal. ada satu yang bagus di kota. Direktur umumnya merekomendasikan untuk mencoba memangkas rambut tetapi juga pijatan yang mematikan, tidak ada ruang olahraga dan ini aneh di masa dan era yang menjunjung kesehatan akan tetapi juga perlu istirahat dari itu! Restorannya menakjubkan sehingga saya membuat ulasan secara terpisah tentang mereka. Apa lagi yang perlu dikatakan, tidak pernah menginap di tempat lain yang lebih baik dan apabila saya pernah, saya mungkin sudah meninggal dan berada di surga!"
"Lombok","Qunci Villas Hotel","0","pedalb0y","Manila, Filipina","Luar biasa!","""Menginap 3 malam disini pada akhir September untuk sebuah akhir pengan yang luar biasa. Qunci memberikan pengalaman bintang 5 untuk harga yang sesuai. Saya sebaik mungkin akan menulis review hotel.Check in sangat cepat. Saya tidak meminta lebih dari itu, setelah perjalanan yang melelahkan ke bandara Denpasar dari hotel kami di Legian, kami hampir tertinggal penerbangan kami ke Lombok. Tetapi beruntungnya kami tidak tertinggal, setelah sampai di front desk Qunc, saya hanya menunjukkan konfirmasi reservasi dan setelah kurang dari satu menit, saya sudah menulis kartu tamu saya dan diberikan sebuah handuk dingin dan minuman sambutan di tangan sambil berjalan ke kamar.Sekelilingnya - bebas tekanan. Semuanya terawat dengan baik. 3 kolam renang tanpa batas yang menghadap lautan dengan matahari terbenam yang menutup akhir hari Anda sembari menikmati martini stroberi di tangan. Benar-benar menenangkan.Kamarnya - Ditata dengan menyenangkan, dan sangat luas. Kami memiliki sebagian pemandangan laut dan Anda tidak akan melewatkannya. Kami masih memiliki pemandangan yang luar biasa diluar balkon kami dan kami sangat menikmatinya. Untuk kamarnya, kami bertiga jadi kami memiliki kasur tambahan dan itupun masih ada banyak ruang gerak bagi kami. Pegawainya - Berperilaku baik dan sopan. Selalu tersenyum dan memastikan kebutuhan Anda telah terpenuhi. Mereka bahkan mengingat nama Anda.Makanannya - Murah dan enak. Kami kira kami akan jatuh miskin ketika kami makan di hotel ini. Tapi tidak, kami terkejut melihat harganya. Sangat murah, dan enak. Oleh karena itu, kami tidak makan di luar qunci kecuali pada hari kami pergi ke pulau gili. Tapi jika kami menginap lebih lama, kami mungkin akan makan di luar qunci karena mereka tidak mempunyai pilihan menu yang banyak di restaurannya. Namun, jika menginap 4 atau 5 hari, anda tidak akan kekurangan pilihan.Lokasinya - terletak sekitar 15 ribu rupiah dari senggigi (tarif taksi) jadi tidak terlalu jauh. Anda dapat sebuah pantai bersih yang sepi dengan ombak yang besar untuk peselancar. Beberapa ulasan mengatakan tentang Mesjid yang agak berisik pada pagi hari, dan ya saya dapat mendengarkannya, tapi tidak terlalu berisik sehingga tidak terlalu mengganggu. Kamar kami terletak di dalam kompleks hotel dan tidak ada suara yang mengganggu kunjungan kami.Secara keseluruhan - terma kasih Qunci untuk pengalaman yang hebat, kami pasti akan kembali lagi ke hotel anda. Pertahankan! Perjalanan yang menyenangkan untuk semuanya! (3 pengelana berumur 20an)"
"Lombok","Hotel Ombak Sunset","0","agus k","","View yang menarik...dan ada ICON khusus yang tidak ada di hotel manapun","Saat anda menginap di sini anda dapat memberitahu ke pihak hotel, sepertinya pihak hotel menyediakan jemputan. Kolam renang juga sangat availabel untuk anak-anak, n pada saat itu masih ada ICON Ayunan dengan view Gunung dan Laut yang sangat indah."
"Lombok","Hotel Ombak Sunset","0","inge_bp","Jakarta, Indonesia","Heaven on earth","Hotel ombak sunset, mmg jauh di ujung pulau Gili Trawangan tetapi bagus pemandangannya dan kamarnya bersih, kolam renang cukup lebar dan panjang bagus untuk olahraga. Hanya makanannya kurang sedap, variasi cukup banyak untuk breakfast dan lunch maupun dinner. Suasana gala dinner di tepi pantai bagus sekali plus ada pertunjukkan fire juggling. Band alfa jg bagus lagunya, penyanyinya merdu suaranya. Suasama sunset juga indah dan menakjubkan . Saya kesana dalam rangka meeting tahunan kantor Abbott."
"Lombok","Hotel Ombak Sunset","0","kevinyung","Bandung, Indonesia","Romantic place to stay","Hotelnya cukup jauh dari pusat keramaian di Gili Trawangan. Untuk menuju hotel ombak sunset kita harus menyewa kodomo alias delman atau sepeda. Ongkos sekali jalan dengan kodomo sekitar 75-100 rbHotel ini memiliki pantai sendiri, dan menjadi ciri khasnya adalah terdapat ayunan di tengah laut.Kamarnya besar dan kamar mandinya beratapkan langit.Tempat ini sangat cocok buat yang honeymoon, kita bisa membayar untuk romantic dinner sambil melihat sunset.Kolam renangnya cukup luas dan cozy.Makanannya standar aja kalo menurut saya."
"Lombok","Hotel Ombak Sunset","0","hirdaumiderata","Jakarta, Indonesia","Facilities fit the price","Saya dan suami saya menginap 2 malam. Kami menempati kamar di bagian agak ke belakang, cukup private, bersih dan luas. Selama disana selalu hujan sehingga tdk byk aktifitas yg bisa dilakukan. Pada hari kedua listrik dan air mati sejak siang sampai jam7mlm padahal hotel lain tetap menyala, tryt genset yg dimiliki sedang rusak, kami mendapat kompliment diskon 50% utk hari itu. Makanan standar, tdk ada yg spesial."
"Lombok","Hotel Ombak Sunset","0","","Surabaya, Indonesia","Holiday","Referensi sekali buat teman dan saudara ketika saya pulang buat yang mau liburan atau bulan madu dengan konsep yg baik hotel yg menawarkan byk fasilitas dan culture yg bagus.saya sangat puas dengan apa yang disediakan hotel ini.pelayanan yang baik dan kebersihan yang terjaga tentunya kerapihan yg baik.terima kasih untuk liburan dengan pelayanan terbaik di hotel ini"
"Lombok","Hotel Ombak Sunset","0","LenyMaritta","Surabaya, Indonesia","Hotel yang menarik untuk berlibur","Kebetulan saya bepergian sendiri. Kamarnya luas & bersih. Pelayanan staf ramah & menyenangkan. Lokasi hotel berada di belakang pulau, tapi masih bisa dijangkau dengan bersepeda santai atau naik cidomo dari central dengan jarak kurang dari 1km. Kolam renang berada di depan hotel & kebanyakan di penuhi oleh turis asing. Di depan Hotel kita dapat menyaksikan & berfoto di ayunan dengan latar belakang Sunset yang indah. Hanya saja yang sangat di sayangakan fasilitas wi-fi di kamar saya rasa masih kurang."
"Lombok","Hotel Ombak Sunset","0","Lombokexperiencetour","Mataram, Indonesia","Sunset Point","Tempatnya nyaman dan makanannya enak, 1 hari terasa sangat kurang untuk liburan di gili karena hanya di hotel saja sudah begitu nyaman jadi malas pergi2. Dilengkapi kolam renang dan bar di pinggirnya dan suasan di depan nya langsung menuju pantai itu luar biasa kerennya."
"Lombok","Hotel Ombak Sunset","0","dhiena_fla","Jakarta, Indonesia","Hotel Nyaman & dengan pemandangan sunset yang Indah","Lokasi hotel sekitar 15-20 menit dari pelabuhan Gili Trawangan dengan codomo. Hotel ini memiliki beberapa 2 restaurant, satu restaurant terletak dalam area sekitar hotel, satu restaurant di area pantai dan bersebelahan dengan bar. Pilih kamar yang menghadap kolam renang karena view nya lebih baik. Staff di hotel ini rata-rata ramah ."
